# 	 DM 	 SNR 	 Arrival Time (sec)
1 	 25.87 	 14.73 	 3.5022
2 	 25.87 	 14.37 	 4.2572
3 	 25.87 	 17.99 	 5.6833
4 	 25.87 	 10.63 	 4.9912
5 	 25.87 	 17.62 	 10.6955
6 	 25.87 	 24.23 	 11.3875
7 	 25.87 	 16.72 	 13.5686
8 	 25.87 	 11.10 	 14.2397
9 	 25.87 	 12.27 	 14.9108
10 	 25.87 	 9.46 	 17.0918
11 	 25.87 	 19.81 	 21.2651
12 	 25.87 	 30.14 	 22.1250
13 	 25.87 	 13.38 	 22.7960
14 	 25.87 	 19.57 	 24.2850
15 	 25.87 	 18.18 	 24.9771
16 	 25.87 	 21.03 	 25.6482
17 	 25.87 	 10.07 	 26.4031
18 	 25.87 	 19.91 	 28.5003
19 	 25.87 	 31.03 	 29.2553
20 	 25.87 	 14.87 	 29.9264
21 	 25.87 	 32.22 	 32.7785
22 	 25.87 	 10.29 	 32.1074
23 	 25.87 	 17.56 	 33.5335
24 	 25.87 	 11.78 	 34.9595
25 	 25.87 	 14.34 	 35.7145
26 	 25.87 	 32.97 	 36.3856
27 	 26.41 	 11.06 	 37.1510
28 	 25.87 	 12.57 	 39.2377
29 	 25.87 	 18.77 	 41.4188
30 	 25.87 	 29.03 	 42.0898
31 	 25.87 	 17.71 	 44.9420
32 	 25.87 	 17.19 	 45.6969
33 	 25.87 	 14.86 	 47.1230
34 	 25.87 	 16.57 	 47.7941
35 	 25.87 	 9.61 	 48.5491
36 	 25.87 	 13.98 	 49.9751
37 	 25.87 	 12.63 	 50.6462
38 	 25.87 	 12.93 	 51.4012
39 	 25.87 	 13.77 	 52.8273
40 	 25.87 	 9.46 	 52.1352
41 	 25.87 	 30.35 	 55.0083
42 	 25.87 	 28.26 	 55.6794
43 	 25.87 	 15.02 	 58.5315
44 	 25.87 	 15.28 	 59.2865
45 	 25.87 	 11.36 	 60.7126
46 	 25.87 	 12.89 	 61.3836
47 	 25.87 	 25.42 	 62.1386
48 	 25.87 	 29.84 	 62.8097
49 	 25.87 	 9.56 	 63.5647
50 	 25.87 	 19.69 	 64.9907
51 	 25.87 	 9.05 	 64.2358
52 	 25.87 	 9.30 	 67.0879
53 	 25.87 	 29.62 	 68.5140
54 	 25.87 	 24.84 	 69.2689
55 	 25.87 	 26.11 	 72.1211
56 	 25.87 	 25.79 	 72.7921
57 	 25.87 	 17.26 	 73.5471
58 	 25.87 	 13.57 	 76.3992
59 	 25.87 	 29.76 	 77.8253
60 	 25.87 	 21.68 	 78.5803
61 	 25.87 	 11.25 	 79.2514
62 	 25.87 	 23.04 	 82.8585
63 	 25.87 	 23.39 	 84.9556
64 	 25.87 	 13.91 	 86.3817
65 	 26.95 	 22.47 	 85.7106
66 	 25.87 	 24.92 	 87.0318
67 	 25.87 	 15.00 	 87.8707
68 	 25.87 	 15.24 	 88.5627
69 	 25.87 	 11.52 	 89.2338
70 	 25.87 	 22.52 	 89.9888
71 	 25.87 	 16.91 	 90.6599
72 	 25.87 	 32.54 	 91.4149
73 	 25.87 	 26.05 	 92.0859
74 	 25.87 	 14.64 	 90.7228
75 	 25.87 	 15.95 	 93.5120
76 	 25.87 	 21.66 	 94.2670
77 	 25.87 	 24.26 	 96.4480
78 	 25.87 	 41.67 	 97.1191
79 	 25.87 	 16.38 	 97.8741
80 	 25.87 	 17.94 	 104.2494
81 	 25.87 	 19.55 	 104.9834
82 	 25.87 	 20.13 	 105.6755
