# 	 DM 	 SNR 	 Arrival Time (sec)
186 	 132.61 	 4.08 	 4.3096
187 	 64.69 	 4.03 	 3.6700
188 	 67.92 	 4.04 	 4.5928
189 	 106.73 	 4.16 	 4.1733
190 	 121.83 	 4.35 	 4.2572
191 	 128.29 	 4.41 	 4.8444
192 	 160.64 	 4.22 	 4.7605
193 	 163.87 	 4.34 	 4.6766
194 	 5.93 	 4.38 	 5.2324
195 	 4.85 	 4.27 	 5.9454
196 	 8.09 	 4.98 	 5.7357
197 	 7.01 	 4.57 	 5.8615
198 	 9.16 	 4.83 	 5.3582
199 	 12.40 	 4.51 	 5.8196
200 	 15.09 	 4.85 	 5.2324
201 	 16.17 	 5.10 	 5.6833
202 	 16.71 	 5.54 	 5.7357
203 	 17.25 	 5.22 	 5.9035
204 	 18.33 	 4.56 	 5.5679
205 	 25.87 	 16.66 	 5.6623
206 	 19.41 	 4.15 	 5.7357
207 	 21.02 	 4.23 	 5.9454
208 	 25.87 	 9.90 	 4.9283
209 	 23.72 	 4.43 	 5.9454
210 	 24.26 	 5.14 	 4.9807
211 	 26.95 	 5.44 	 5.2639
212 	 24.26 	 4.44 	 6.0713
213 	 26.41 	 8.50 	 4.9807
214 	 25.87 	 18.11 	 5.6833
215 	 32.34 	 4.88 	 5.0122
216 	 32.34 	 4.38 	 5.3163
217 	 32.88 	 4.02 	 5.1485
218 	 34.50 	 4.46 	 5.6833
219 	 37.73 	 4.75 	 5.6833
220 	 36.12 	 4.42 	 5.9035
221 	 38.81 	 4.54 	 5.1905
222 	 39.35 	 4.45 	 5.0227
223 	 39.89 	 4.16 	 5.7777
224 	 39.89 	 4.56 	 6.0713
225 	 40.43 	 4.13 	 5.4841
226 	 45.28 	 4.44 	 5.7357
227 	 53.91 	 4.44 	 5.4945
228 	 46.90 	 4.72 	 5.1905
229 	 46.90 	 4.08 	 5.9454
230 	 49.05 	 5.14 	 5.2324
231 	 49.05 	 4.40 	 5.9454
232 	 49.59 	 4.37 	 5.6518
233 	 51.21 	 4.12 	 6.0293
234 	 54.44 	 4.05 	 5.9874
235 	 55.52 	 4.06 	 5.4002
236 	 56.60 	 4.21 	 5.9454
237 	 57.68 	 4.27 	 5.1485
238 	 66.84 	 4.30 	 5.8301
239 	 63.61 	 4.26 	 5.2639
240 	 61.99 	 4.12 	 6.1551
241 	 64.15 	 4.31 	 5.6518
242 	 65.76 	 4.13 	 6.1551
243 	 66.30 	 4.06 	 5.4841
244 	 67.92 	 4.36 	 5.8511
245 	 79.78 	 4.66 	 5.4945
246 	 73.85 	 4.07 	 5.1905
247 	 76.55 	 4.36 	 5.8511
248 	 75.47 	 4.11 	 5.1905
249 	 75.47 	 4.01 	 5.4002
250 	 76.01 	 4.17 	 6.2390
251 	 79.78 	 4.24 	 5.1800
252 	 80.86 	 4.30 	 5.9035
253 	 83.01 	 4.09 	 5.6099
254 	 85.17 	 4.02 	 5.3163
255 	 89.48 	 4.23 	 6.0188
256 	 89.48 	 4.52 	 5.5679
257 	 93.26 	 4.35 	 6.1551
258 	 94.87 	 4.21 	 6.0293
259 	 98.11 	 4.16 	 5.6518
260 	 112.12 	 4.58 	 5.6518
261 	 115.36 	 4.22 	 6.2810
262 	 120.21 	 4.23 	 5.0227
263 	 120.21 	 4.39 	 6.1971
264 	 122.90 	 4.08 	 5.9874
265 	 129.91 	 4.45 	 5.8615
266 	 133.68 	 4.64 	 5.0961
267 	 133.15 	 4.72 	 6.2810
268 	 12.94 	 4.26 	 4.9283
269 	 35.58 	 4.34 	 6.1866
270 	 98.11 	 4.03 	 5.3477
271 	 107.81 	 4.46 	 5.3477
272 	 123.98 	 4.14 	 5.5155
273 	 142.31 	 4.07 	 5.0122
274 	 150.93 	 4.46 	 5.5994
275 	 156.32 	 4.10 	 4.9283
276 	 157.40 	 4.03 	 5.1800
277 	 157.40 	 4.17 	 5.5994
278 	 162.79 	 4.41 	 5.3477
279 	 163.87 	 4.17 	 6.1027
280 	 168.18 	 4.11 	 5.4316
281 	 180.04 	 4.11 	 5.5994
282 	 190.82 	 4.22 	 6.1866
283 	 4.31 	 4.51 	 6.5326
284 	 5.39 	 4.39 	 7.1093
285 	 9.16 	 4.46 	 6.9101
286 	 9.16 	 4.66 	 7.3295
287 	 9.70 	 4.64 	 6.4907
288 	 9.70 	 4.66 	 6.7423
289 	 17.25 	 5.02 	 7.0045
290 	 14.02 	 4.31 	 7.4134
291 	 19.41 	 5.06 	 6.4383
292 	 17.25 	 4.52 	 7.0255
293 	 16.17 	 4.52 	 7.4973
294 	 17.25 	 4.44 	 6.9101
295 	 17.79 	 4.58 	 7.0779
296 	 18.87 	 4.31 	 7.3295
297 	 19.94 	 5.00 	 6.4907
298 	 21.02 	 4.10 	 7.0779
299 	 21.56 	 5.24 	 6.7004
300 	 22.64 	 4.15 	 7.0779
301 	 22.64 	 4.38 	 7.3715
302 	 25.87 	 5.24 	 6.3544
303 	 25.87 	 4.13 	 6.9521
304 	 36.66 	 4.32 	 6.8367
305 	 36.66 	 4.67 	 6.8262
306 	 39.89 	 4.36 	 6.7843
307 	 39.35 	 4.61 	 6.6165
308 	 39.89 	 4.87 	 6.2705
309 	 44.20 	 4.68 	 6.8682
