# 	 DM 	 SNR 	 Arrival Time (sec)
1 	 25.87 	 14.67 	 3.5022
2 	 25.87 	 14.23 	 4.2572
3 	 25.87 	 11.10 	 4.9283
4 	 25.87 	 18.34 	 5.6833
5 	 25.87 	 18.09 	 10.6955
6 	 25.87 	 25.72 	 11.3875
7 	 28.03 	 9.07 	 10.6850
8 	 25.87 	 16.63 	 13.5686
9 	 25.87 	 10.66 	 14.2397
10 	 25.87 	 12.84 	 14.9108
11 	 25.87 	 9.57 	 17.0918
12 	 25.87 	 8.80 	 19.2728
13 	 25.87 	 19.53 	 21.2651
14 	 25.87 	 30.54 	 22.1250
15 	 25.87 	 13.25 	 22.7751
16 	 25.87 	 19.05 	 24.2850
17 	 25.87 	 18.44 	 24.9771
18 	 25.87 	 20.19 	 25.6482
19 	 26.41 	 8.10 	 26.4136
20 	 25.87 	 19.92 	 28.5003
21 	 25.87 	 30.80 	 29.2553
22 	 25.87 	 15.19 	 29.9264
23 	 25.87 	 8.22 	 30.6604
24 	 25.87 	 10.12 	 32.1074
25 	 25.87 	 32.64 	 32.7785
26 	 25.87 	 18.00 	 33.5335
27 	 25.87 	 12.04 	 34.9595
28 	 25.87 	 14.43 	 35.7145
29 	 25.87 	 32.59 	 36.3856
30 	 26.41 	 11.17 	 37.1510
31 	 25.87 	 12.63 	 39.2377
32 	 25.87 	 8.32 	 39.9927
33 	 25.87 	 18.58 	 41.4188
34 	 25.87 	 28.15 	 42.0898
35 	 25.87 	 16.59 	 44.9420
36 	 25.87 	 17.05 	 45.6969
37 	 25.87 	 15.70 	 47.1230
38 	 25.87 	 16.55 	 47.7941
39 	 25.87 	 10.17 	 48.5491
40 	 25.87 	 13.20 	 49.9751
41 	 25.87 	 12.27 	 50.6462
42 	 25.87 	 12.48 	 51.4012
43 	 25.87 	 13.86 	 52.8273
44 	 25.87 	 9.54 	 52.1352
45 	 25.87 	 30.10 	 55.0083
46 	 25.87 	 28.59 	 55.6794
47 	 25.87 	 15.18 	 58.5315
48 	 25.87 	 14.55 	 59.2865
49 	 25.87 	 10.94 	 60.7126
50 	 25.87 	 12.92 	 61.3836
51 	 25.87 	 26.21 	 62.1386
52 	 25.87 	 29.06 	 62.8097
53 	 25.87 	 8.90 	 63.5647
54 	 25.87 	 19.41 	 64.9907
55 	 25.87 	 8.54 	 64.2358
56 	 25.87 	 9.67 	 67.0879
57 	 25.87 	 29.91 	 68.5140
58 	 25.87 	 24.61 	 69.2689
59 	 26.95 	 8.67 	 69.9400
60 	 25.87 	 8.75 	 71.3661
61 	 25.87 	 26.09 	 72.1211
62 	 25.87 	 25.29 	 72.7921
63 	 25.87 	 17.15 	 73.5471
64 	 25.87 	 8.18 	 74.3021
65 	 25.87 	 13.06 	 76.3992
66 	 25.87 	 29.69 	 77.8253
67 	 25.87 	 21.52 	 78.5803
68 	 25.87 	 11.21 	 79.2514
69 	 25.87 	 23.55 	 82.8585
70 	 25.87 	 23.02 	 84.9556
71 	 25.87 	 14.15 	 86.3817
72 	 26.95 	 23.06 	 85.7106
73 	 25.87 	 15.03 	 87.8078
74 	 25.87 	 25.34 	 87.0318
75 	 25.87 	 14.25 	 88.5627
76 	 25.87 	 11.43 	 89.2128
77 	 25.87 	 22.54 	 89.9888
78 	 25.87 	 16.32 	 90.6599
79 	 25.87 	 32.58 	 91.4149
80 	 25.87 	 25.69 	 92.0859
81 	 25.87 	 14.39 	 90.7228
82 	 25.87 	 16.11 	 93.5120
83 	 25.87 	 21.15 	 94.2670
84 	 25.87 	 23.86 	 96.4480
85 	 25.87 	 41.93 	 97.1191
86 	 25.87 	 16.55 	 97.8741
87 	 25.87 	 18.03 	 104.2494
88 	 25.87 	 19.66 	 104.9834
89 	 25.87 	 20.42 	 105.6755
90 	 25.87 	 21.03 	 106.4305
91 	 25.87 	 10.44 	 107.1016
92 	 25.87 	 13.83 	 109.2826
93 	 25.87 	 8.57 	 108.5066
94 	 25.87 	 28.92 	 109.9537
95 	 25.87 	 32.55 	 110.7087
96 	 25.87 	 9.30 	 113.5608
97 	 25.87 	 14.78 	 116.3919
98 	 25.87 	 25.45 	 117.0630
99 	 25.87 	 24.28 	 117.7341
100 	 25.87 	 14.57 	 118.5939
101 	 25.87 	 41.05 	 119.2650
102 	 25.87 	 22.10 	 120.0200
103 	 25.87 	 27.33 	 122.8721
104 	 25.87 	 19.59 	 123.5432
105 	 25.87 	 13.79 	 124.2982
106 	 25.87 	 14.52 	 124.9693
107 	 26.41 	 13.15 	 125.7347
108 	 25.87 	 21.55 	 126.2905
109 	 25.87 	 30.96 	 127.1503
110 	 25.87 	 10.19 	 129.2475
111 	 25.87 	 22.43 	 130.0025
112 	 25.87 	 21.83 	 134.9517
113 	 25.87 	 19.61 	 135.7067
114 	 25.87 	 13.51 	 136.3778
115 	 25.87 	 17.51 	 135.0146
116 	 25.87 	 17.18 	 137.1328
117 	 25.87 	 20.35 	 137.8039
118 	 25.87 	 10.33 	 138.5588
119 	 25.87 	 10.79 	 139.3138
120 	 25.87 	 11.25 	 139.8800
121 	 25.87 	 27.44 	 140.7189
122 	 25.87 	 39.07 	 141.4110
123 	 25.87 	 12.59 	 142.8370
124 	 25.87 	 8.97 	 142.1659
125 	 25.87 	 10.58 	 145.5843
126 	 25.87 	 31.62 	 147.1152
127 	 25.87 	 40.55 	 147.8702
128 	 25.87 	 17.99 	 148.5413
129 	 25.87 	 27.95 	 149.9673
130 	 25.87 	 15.55 	 150.7223
131 	 25.87 	 12.12 	 151.3934
132 	 25.87 	 15.53 	 152.8195
133 	 25.87 	 27.67 	 153.5744
134 	 25.87 	 15.76 	 155.6716
135 	 25.87 	 9.69 	 157.0977
136 	 25.87 	 11.68 	 158.6076
137 	 25.87 	 37.20 	 160.0337
138 	 25.87 	 8.73 	 159.1738
139 	 25.87 	 10.98 	 160.7048
140 	 25.87 	 45.88 	 164.2070
141 	 25.87 	 8.24 	 163.5359
142 	 25.87 	 28.07 	 164.9829
143 	 25.87 	 17.27 	 165.7379
144 	 25.87 	 12.88 	 166.4090
145 	 25.87 	 11.21 	 167.8351
146 	 25.87 	 22.93 	 168.5900
147 	 25.87 	 20.98 	 170.6872
148 	 25.87 	 43.29 	 171.4422
149 	 25.87 	 19.29 	 173.6022
150 	 25.87 	 20.92 	 174.2943
151 	 25.87 	 8.90 	 175.7204
152 	 25.87 	 27.72 	 177.1464
153 	 25.87 	 35.34 	 177.8175
154 	 25.87 	 18.32 	 178.5725
155 	 25.87 	 19.39 	 179.3275
156 	 25.87 	 15.83 	 179.9986
157 	 25.87 	 11.73 	 181.4246
158 	 25.87 	 8.41 	 180.7535
