# 	 DM 	 SNR 	 Arrival Time (sec)
1 	 23.18 	 5.04 	 1.9608
2 	 16.71 	 5.11 	 2.7997
3 	 25.87 	 6.91 	 2.8312
4 	 25.87 	 15.07 	 3.5022
5 	 31.26 	 5.24 	 2.2440
6 	 5.39 	 5.05 	 4.7710
7 	 25.87 	 14.51 	 4.2572
8 	 38.81 	 5.22 	 4.0894
9 	 11.32 	 5.18 	 5.8196
10 	 25.87 	 11.46 	 4.9912
11 	 26.41 	 8.99 	 4.9807
12 	 25.87 	 18.22 	 5.6833
13 	 49.05 	 5.19 	 5.2324
14 	 129.91 	 5.03 	 5.8615
15 	 26.95 	 5.53 	 5.2639
16 	 36.66 	 5.47 	 5.0961
17 	 16.17 	 5.06 	 6.8262
18 	 18.87 	 5.10 	 8.8395
19 	 211.31 	 5.29 	 8.3467
20 	 245.81 	 5.10 	 8.6822
21 	 22.64 	 5.02 	 9.5525
22 	 28.03 	 5.28 	 9.8776
23 	 204.84 	 5.01 	 9.6888
24 	 308.34 	 5.30 	 9.6888
25 	 9.16 	 5.56 	 11.1883
26 	 16.17 	 5.41 	 10.8108
27 	 25.87 	 17.52 	 10.6955
28 	 24.80 	 7.46 	 10.6850
29 	 26.41 	 13.60 	 10.6850
30 	 25.87 	 25.24 	 11.3875
31 	 28.03 	 9.25 	 10.6850
32 	 28.57 	 5.06 	 11.2302
33 	 46.90 	 6.05 	 10.8947
34 	 97.03 	 5.51 	 10.3599
35 	 134.76 	 5.26 	 10.5487
36 	 14.55 	 5.06 	 12.6563
37 	 25.87 	 7.08 	 12.1425
38 	 26.95 	 7.05 	 12.8136
39 	 123.98 	 5.36 	 12.1949
40 	 95.95 	 5.16 	 12.4781
41 	 278.15 	 5.02 	 12.5410
42 	 407.52 	 5.01 	 12.7087
43 	 25.87 	 14.47 	 13.5476
44 	 25.87 	 17.00 	 13.5686
45 	 26.41 	 14.51 	 13.5371
46 	 25.87 	 10.79 	 14.2397
47 	 29.65 	 5.15 	 13.5791
48 	 35.58 	 5.17 	 14.1558
49 	 83.01 	 5.19 	 13.5791
50 	 94.33 	 5.09 	 14.2501
51 	 113.74 	 5.19 	 13.7468
52 	 8.09 	 5.76 	 14.5018
53 	 10.78 	 5.01 	 14.4599
54 	 25.87 	 12.43 	 14.9108
55 	 86.25 	 5.06 	 14.5752
56 	 141.23 	 5.00 	 14.8269
57 	 191.90 	 5.49 	 14.5542
58 	 34.50 	 5.14 	 14.2187
59 	 58.22 	 5.32 	 14.2187
60 	 26.41 	 6.50 	 15.7182
61 	 28.03 	 5.14 	 16.2529
62 	 204.84 	 5.02 	 15.9174
63 	 25.87 	 9.49 	 17.0918
64 	 26.41 	 8.70 	 17.1023
65 	 98.11 	 5.51 	 17.8992
66 	 121.83 	 5.27 	 17.6475
67 	 115.36 	 5.19 	 17.3434
68 	 164.95 	 5.02 	 18.0145
69 	 12.40 	 5.14 	 18.6122
70 	 25.87 	 8.59 	 19.2728
71 	 56.06 	 5.45 	 18.4130
72 	 38.81 	 5.06 	 20.1641
73 	 42.05 	 5.54 	 20.1222
74 	 26.95 	 5.09 	 19.9439
75 	 188.67 	 5.09 	 19.8600
76 	 23.72 	 5.02 	 20.5940
77 	 284.62 	 5.04 	 20.5940
78 	 16.17 	 5.01 	 21.9257
79 	 17.25 	 5.59 	 21.3805
80 	 25.87 	 19.38 	 21.2651
81 	 26.41 	 14.38 	 21.4224
82 	 25.87 	 30.52 	 22.1250
83 	 33.42 	 6.57 	 22.2088
84 	 185.43 	 5.33 	 21.7055
85 	 25.87 	 13.87 	 22.7960
86 	 26.41 	 11.48 	 22.8485
87 	 46.36 	 5.07 	 23.4357
88 	 97.03 	 5.05 	 22.9638
89 	 278.15 	 5.18 	 22.4395
90 	 16.17 	 5.28 	 24.3060
91 	 16.17 	 5.75 	 24.2745
92 	 19.41 	 5.04 	 24.2326
93 	 25.87 	 18.25 	 24.9771
94 	 25.87 	 19.15 	 24.2850
95 	 26.41 	 13.77 	 24.9876
96 	 51.75 	 5.81 	 24.2745
97 	 25.87 	 20.40 	 25.6482
98 	 26.95 	 7.72 	 26.4136
99 	 108.89 	 5.01 	 25.6167
100 	 32.34 	 5.47 	 25.5643
101 	 117.51 	 5.75 	 26.0676
102 	 254.43 	 5.02 	 25.2287
103 	 268.45 	 5.08 	 25.3965
104 	 49.59 	 5.18 	 25.9627
105 	 140.15 	 5.01 	 26.1305
106 	 11.32 	 5.97 	 27.5041
107 	 48.51 	 5.13 	 26.9589
108 	 146.62 	 5.24 	 26.6338
109 	 9.16 	 5.83 	 29.0141
110 	 25.87 	 20.43 	 28.5003
111 	 26.41 	 16.82 	 28.5527
112 	 25.87 	 28.71 	 29.1504
113 	 25.87 	 31.19 	 29.2553
114 	 25.87 	 14.99 	 29.9264
115 	 37.73 	 5.27 	 30.1780
116 	 40.97 	 5.44 	 29.1819
117 	 45.82 	 5.38 	 29.6013
118 	 57.14 	 5.06 	 29.8530
119 	 75.47 	 5.28 	 30.1570
120 	 87.33 	 5.16 	 30.3143
121 	 12.94 	 5.13 	 29.6747
122 	 71.15 	 5.19 	 29.1714
123 	 103.50 	 5.20 	 29.8425
124 	 241.49 	 5.37 	 29.1714
125 	 245.81 	 5.13 	 29.9893
126 	 25.87 	 8.20 	 30.6604
127 	 30.19 	 5.08 	 31.4049
128 	 56.06 	 5.02 	 30.4821
129 	 77.62 	 5.39 	 30.8281
130 	 14.02 	 5.14 	 32.4534
131 	 15.09 	 5.41 	 32.0759
